Names Date,AAPL,AXP,BA,CAT,COST,CSCO,CVX,DD,DIS,F,GE,GOOG,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MSFT,T,TGT,VZ,WMT,XOM,YHOO,
01/29/2015,0.0311334663,0.0033035605,0.0582927528,-0.0001249844,0.0073055436,0.0154821862,-0.0068460129,0.0139450565,0.0059350383,0.0269709544,0.0100671141,0.0012941176,0.0274966584,0.0156081808,0.0259320356,0.0128793486,0.0088687426,0.0168036530,0.0042938931,0.0505744537,0.0199077446,0.0085679315,0.0165634258,0.0013029316,0.0103662751,-0.0042069358,-0.0587602238,
01/30/2015,-0.0146341463,-0.0159756098,-0.0163080254,-0.0003750000,0.0167093999,-0.0314107274,-0.0045631068,-0.0206298996,-0.0242437245,-0.0094276094,-0.0078903654,0.0467238867,-0.0297342501,-0.0426603074,-0.0139567790,-0.0342005262,-0.0218792733,-0.0231722651,-0.0220902613,-0.0088988957,-0.0383242085,-0.0012135922,-0.0249039608,-0.0086749078,-0.0312357501,-0.0018269011,0.0059455751,
02/02/2015,0.0125469443,0.0178460776,0.0061222398,0.0108790797,0.0210503517,0.0176370188,0.0344289476,0.0056171886,0.0106640281,0.0380693406,0.0133947258,-0.0112999322,0.0000957671,0.0094104622,0.0088056878,0.0184624697,0.0068903535,0.0200441339,0.0102016031,0.0007572479,0.0217821782,0.0194410693,0.0086944709,0.0277838547,0.0085902565,0.0247083047,0.0157990452,
02/03/2015,0.0001685914,0.0194813101,0.0073841794,0.0380999505,0.0530821918,0.0108087961,0.0327173298,0.0240189918,0.0236049168,0.0248853962,0.0107393639,0.0014381056,0.0269079766,0.0356457362,0.0246346825,0.0014858841,0.0161658237,0.0225347034,0.0009617697,0.0152415955,0.0077519380,0.0232419547,0.0218181818,0.0180928054,0.0056002800,0.0298057602,0.0003356831,
02/04/2015,0.0076696165,-0.0014331781,-0.0008144428,-0.0234747378,0.0141138211,-0.0158554572,-0.0107733041,0.0055911632,0.0763018066,0.0140575080,-0.0126685738,-0.0122439349,0.0109101082,0.0034418851,-0.0095285543,-0.0029673591,-0.0107358969,-0.0059943583,0.0012010569,0.0013841567,0.0057692308,0.0020384391,-0.0034269145,-0.0006272214,0.0053370461,-0.0085636856,-0.0146532438,
02/05/2015,0.0031783205,0.0133955269,0.0093737943,0.0197681513,-0.0438045151,0.0213563132,0.0088601754,0.0306482235,0.0134281201,-0.0012602394,0.0140728477,0.0092203112,0.0053500600,0.0013192612,0.0060524334,0.0101190476,0.0108524073,0.0069173466,0.0026391555,0.0030834662,0.0145793499,0.0037779715,0.0044967597,0.0012552301,0.0072706290,0.0098403674,-0.0113520263,
02/06/2015,-0.0084208771,0.0033046147,-0.0040377521,-0.0043077659,-0.0026158696,-0.0007336757,0.0027444882,0.0013157895,-0.0060405300,0.0006309148,0.0008163265,0.0064823911,0.0004587577,0.0000000000,-0.0075359382,-0.0190041249,-0.0132734726,0.0197287300,-0.0081359177,-0.0037099852,-0.0009422850,0.0095541401,0.0053982883,0.0307145842,0.0005728689,-0.0093113902,-0.0138936732,
02/09/2015,0.0066425629,-0.0003528997,-0.0028378378,0.0175459680,-0.0078010087,-0.0044052863,0.0074810692,-0.0049934297,-0.0028425799,0.0037831021,0.0048939641,-0.0059698305,-0.0064196625,-0.0081686430,-0.0061893823,-0.0109626070,-0.0130563798,-0.0012091898,-0.0053075995,-0.0135120758,-0.0011789672,-0.0065959277,-0.0127029859,-0.0048651936,-0.0162601626,0.0006557377,-0.0086166744,
02/10/2015,0.0192114935,0.0101200282,0.0031168858,-0.0090941302,0.0046089877,0.0136430678,-0.0022638776,0.0034337031,0.0018676890,0.0106783920,0.0032467532,0.0172593063,0.0215063688,0.0066418704,0.0180417335,0.0233829335,0.0057125676,0.0110688343,0.0283773951,0.0140207075,0.0056657224,0.0060623557,0.0167130919,0.0085557140,0.0160633221,-0.0060069900,0.0117453606,
02/11/2015,0.0234387805,0.0019804287,-0.0008105242,-0.0058402861,-0.0051274457,-0.0203710440,-0.0018152115,-0.0096077915,-0.0004905808,0.0099440646,0.0020226537,-0.0018065892,-0.0032529141,0.0076537345,-0.0022704339,-0.0044510386,0.0002989537,-0.0015395142,-0.0007075472,0.0020208466,-0.0051643192,-0.0131994261,-0.0030006523,0.0060593819,-0.0108832627,-0.0045049995,-0.0025539819,
02/12/2015,0.0126521461,-0.0642948494,0.0011492699,0.0014386764,0.0020343143,0.0939472707,0.0080014548,0.0138205980,0.0167860999,0.0067692308,0.0048445700,0.0129858395,0.0167709183,0.0049764274,0.0020227560,0.0171385991,-0.0193265591,0.0205585061,-0.0047203210,0.0093408343,0.0167531855,0.0063972085,0.0058885109,-0.0058221241,-0.0052119527,0.0195364238,0.0224627561,
02/13/2015,0.0049027360,-0.0298210736,0.0110743467,0.0191547947,-0.0044665677,-0.0010183299,0.0173191413,-0.0014418666,0.0056960803,-0.0036674817,0.0104459622,0.0111985341,-0.0024072753,0.0049517852,0.0118596392,0.0068864469,0.0119869972,0.0016786973,-0.0042684373,0.0058891576,0.0181016477,0.0014446692,-0.0097567321,-0.0042407108,-0.0009314239,0.0108260258,0.0112692089,
02/17/2015,0.0059017941,0.0128073770,0.0012689508,0.0029366851,0.0029231133,-0.0040774720,-0.0033693917,0.0032817012,-0.0004799846,-0.0116564417,0.0007952286,-0.0112383743,0.0009831084,-0.0007780083,0.0034913967,0.0109138533,0.0082312789,0.0072063013,-0.0042867349,-0.0135912180,-0.0066104399,0.0014425851,0.0068313190,-0.0026363821,0.0017480480,-0.0034272250,-0.0200360198,
02/18/2015,0.0069232575,0.0088517956,0.0083377801,-0.0067931600,-0.0020334847,0.0061412487,-0.0174377224,-0.0015700641,-0.0024971187,0.0062073246,0.0031783870,-0.0057844297,-0.0000892857,-0.0098624448,0.0076415875,-0.0135310206,-0.0047789725,-0.0121464226,-0.0019134178,0.0024377318,-0.0011473153,-0.0063382311,0.0092640919,-0.0048800325,0.0038389949,-0.0219236969,0.0027567195,
02/19/2015,-0.0020588121,-0.0172975683,0.0170668783,-0.0176886792,-0.0038376010,-0.0061037640,-0.0189243028,-0.0030140218,0.0002888504,0.0135718692,-0.0095049505,0.0058736149,-0.0093758371,0.0060288336,0.0104815340,-0.0016051364,0.0074029612,-0.0023580933,0.0091061586,-0.0041234933,-0.0006891799,-0.0115975645,-0.0086619263,-0.0006129955,-0.0321010546,-0.0172508516,0.0164948454,
02/20/2015,0.0081354613,0.0182397959,0.0296585366,0.0136854742,0.0059319542,0.0102354145,0.0023073373,0.0077549947,0.0063528732,-0.0018259282,0.0079968013,-0.0072208632,0.0117180458,0.0002605524,-0.0014644579,0.0058462438,-0.0043694141,0.0096235016,-0.0033246260,0.0000000000,0.0081609195,-0.0002933412,0.0024778299,0.0012267430,0.0093390805,0.0053667263,-0.0058598152,
02/23/2015,0.0270666821,0.0058875110,-0.0225506285,-0.0112505921,0.0057952350,0.0006754475,-0.0068139963,0.0103038998,0.0042085127,-0.0012195122,-0.0015866720,-0.0130625102,0.0003563792,-0.0052096900,-0.0045217846,-0.0188898576,-0.0007979254,-0.0075250836,-0.0028591851,0.0012740206,0.0067267130,-0.0067488263,-0.0023416157,-0.0040841331,0.0035587189,-0.0101201068,-0.0131489458,
02/24/2015,-0.0062406015,0.0069738481,-0.0023265476,0.0120972572,-0.0012129524,0.0000000000,0.0009271278,0.0056803511,-0.0030479093,-0.0012210012,0.0087405642,0.0078585855,0.0398111863,0.0078554595,0.0117856485,0.0192535545,0.0051906568,0.0247683235,0.0066905615,0.0071042307,-0.0013590034,0.0059084195,0.0033902725,0.0092269838,-0.0003546099,0.0046062240,-0.0034458994,
02/25/2015,-0.0255732012,0.0162008410,-0.0088742713,0.0076923077,-0.0049255108,-0.0047249409,0.0057428677,0.0000000000,0.0085984523,0.0091687042,0.0204805041,0.0145124318,-0.0037687366,-0.0992465575,-0.0122550507,-0.0135135135,0.0050645482,0.0052614272,-0.0018988844,0.0387449989,-0.0022680880,0.0046989721,0.0025990903,-0.0004063389,-0.0118245241,0.0020129725,0.0242047026,
02/26/2015,0.0126174402,0.0131434830,-0.0083654015,-0.0158543746,-0.0056279496,0.0142421160,-0.0139988948,0.0016688062,-0.0095671119,-0.0078740157,-0.0007719027,0.0213469763,-0.0079958731,-0.0190366311,-0.0119157300,-0.0086905288,0.0157099101,0.0071965980,0.0097502973,0.0086154470,0.0014776085,0.0084770535,-0.0032404407,0.0034552846,0.0027521838,-0.0106026786,0.0004501463,
02/27/2015,-0.0149904547,-0.0199399399,-0.0057997100,-0.0107398568,0.0021140131,-0.0133734537,-0.0035494115,-0.0023068051,-0.0045906656,-0.0024420024,0.0038624952,0.0052567871,-0.0054602184,0.0244045869,0.0066513334,-0.0118870728,-0.0028210117,-0.0048717116,0.0197833255,-0.0061300372,-0.0046532743,0.0017391304,-0.0009102731,0.0016204173,0.0015513126,-0.0012408347,-0.0038245219,
03/02/2015,0.0049041721,0.0053928177,0.0195557826,0.0012062726,0.0066684127,0.0230430363,-0.0073115861,0.0082209377,0.0173904689,0.0140758874,0.0046171604,0.0231733695,0.0119389978,0.0022962113,-0.0090156848,0.0243609023,0.0069261535,0.0079960836,-0.0023094688,0.0111223458,0.0006841505,0.0023148148,0.0110633867,0.0004044489,0.0003574407,-0.0056471651,-0.0038392051,
03/03/2015,0.0020915640,-0.0014628794,0.0115085176,-0.0019277108,-0.0038529133,-0.0215303080,-0.0069877243,-0.0053510001,0.0043441307,-0.0241400121,-0.0095748755,0.0040255888,-0.0004305890,-0.0100229095,0.0034272183,0.0010275984,-0.0085254796,0.0032378177,-0.0057870370,-0.0026000000,-0.0136736554,-0.0066397229,0.0041194645,0.0016171417,-0.0070271558,-0.0047705588,-0.0337791884,
03/04/2015,-0.0063389765,-0.0156269076,-0.0078421284,-0.0133993240,-0.0013571283,-0.0071090047,0.0000000000,0.0006404509,-0.0073342736,-0.0086580087,-0.0077339520,-0.0004706959,-0.0112862928,-0.0109921898,-0.0099981370,0.0007332453,-0.0067422318,0.0025818945,-0.0104772992,0.0051132946,-0.0051987061,-0.0119151409,-0.0035897436,-0.0096871847,-0.0094758306,-0.0050216845,0.0321445331,
03/05/2015,-0.0165706408,0.0064492125,0.0007773890,-0.0026917900,0.0271794523,-0.0010228435,-0.0040890072,0.0025601639,-0.0051150895,0.0049906425,0.0062353858,0.0034184209,0.0100209132,-0.0055571805,0.0110399573,-0.0114302462,0.0085587801,-0.0020923869,-0.0023529412,-0.0113715711,0.0012774358,0.0000000000,0.0061760165,-0.0030568576,0.0119883749,-0.0050470291,0.0038645147,
03/06/2015,0.0015030456,-0.0103512015,-0.0087395611,-0.0177892283,-0.0107494873,-0.0127986348,-0.0112670677,-0.0022982635,-0.0115205179,-0.0111731844,-0.0154918668,-0.0132880603,-0.0125959796,-0.0241176471,-0.0166273121,-0.0160094871,-0.0235076083,-0.0179032258,-0.0207547170,-0.0199778024,-0.0173973556,-0.0152941176,-0.0126598465,-0.0128781684,-0.0117266962,-0.0127968642,-0.0163043478,
03/09/2015,0.0042654028,0.0024903499,0.0106452456,0.0093679740,0.0075896219,0.0150388937,0.0038628682,0.0055029434,0.0138701599,0.0062774639,0.0086546027,0.0020521592,0.0069899519,-0.0069318867,0.0143217666,-0.0141608918,0.0054939566,0.0100180654,-0.0031310212,0.0059713786,0.0115675165,-0.0038829152,0.0176142987,-0.0012424933,0.0035113210,-0.0054887306,-0.0105893186,
03/10/2015,-0.0206858581,-0.0173891442,-0.0150565428,-0.0111372355,-0.0167241184,-0.0238419619,-0.0100048100,0.0025455008,-0.0206156185,-0.0193387399,-0.0183307332,-0.0243297363,-0.0233405640,-0.0084977238,-0.0184113952,-0.0311735941,-0.0112259090,-0.0250406504,-0.0169122977,-0.0145328011,-0.0191365228,-0.0170914543,-0.0114547537,-0.0149284678,-0.0097731660,-0.0105683419,-0.0070963239,
03/11/2015,-0.0182314674,0.0042978132,-0.0082010235,-0.0026279565,-0.0051296571,-0.0139567341,0.0061218540,0.0066014980,-0.0019400524,0.0019083969,0.0007945967,-0.0069008125,0.0045309168,-0.0018365473,-0.0064001014,0.0198738170,-0.0121571386,0.0046697799,-0.0144998771,-0.0138124416,-0.0011896265,-0.0048810250,0.0014162482,0.0035781941,-0.0168149141,-0.0028483266,-0.0041007616,
03/12/2015,0.0180791885,0.0265575834,0.0057550440,0.0061480552,0.0138399602,-0.0007077141,-0.0108170755,0.0139992433,0.0415978229,0.0266666667,0.0083366415,0.0078559093,0.0267975590,0.0033731984,0.0075255102,-0.0473244664,0.0153580146,0.0187583001,0.0117206983,0.0135846672,-0.0228680324,0.0156345800,0.0195422988,0.0220218121,0.0149956624,0.0023803856,0.0105882353,
03/13/2015,-0.0069104058,-0.0117704757,-0.0030911604,-0.0119715675,-0.0010706638,-0.0106232295,-0.0078109744,0.0012437811,-0.0068116077,0.0018552876,-0.0141732283,-0.0147432087,-0.0110249785,-0.0088630807,-0.0234206862,0.0042207792,-0.0062105579,-0.0060290044,-0.0162681785,0.0010389610,0.0087762067,-0.0111681256,-0.0015132409,0.0022573363,0.0000000000,-0.0041557825,-0.0018626310,
03/16/2015,0.0110041265,0.0111662531,0.0138549176,0.0093398965,0.0047562299,0.0128847530,0.0148592797,-0.0426086957,0.0087373168,0.0179012346,0.0163738019,0.0131367388,0.0146315973,-0.0015417823,0.0181488203,-0.0032331070,0.0186473138,0.0139344262,0.0095214232,0.0083030618,0.0043499275,0.0091575092,0.0165445820,0.0088042588,0.0169719170,0.0106116609,0.0149288547,
03/17/2015,0.0167266907,-0.0053987730,0.0054661938,-0.0190071277,0.0002666178,-0.0053003534,0.0003878600,-0.0310107694,-0.0038185713,-0.0060642814,-0.0055009823,-0.0066184197,-0.0078969957,0.0015441631,-0.0007638783,-0.0077846254,-0.0115772808,-0.0038803557,0.0054604120,-0.0100874936,0.0032483157,-0.0048396854,0.0067089079,-0.0064948244,-0.0080441830,-0.0080226522,0.0063203861,
03/18/2015,0.0112562972,0.0098692327,0.0078959943,0.0367112811,0.0059987336,0.0000000000,0.0342153727,0.0178093198,0.0094427823,0.0042708969,0.0130383248,0.0157213883,0.0043260080,0.0185013876,0.0181574275,0.0098071265,0.0157172890,0.0022723584,0.0022216737,0.0086305501,0.0193068713,0.0209726444,0.0003702332,0.0120531154,-0.0010893246,0.0236679353,0.0202124015,
03/19/2015,-0.0075893205,-0.0039091131,-0.0104026199,-0.0152465265,0.0025177899,0.0039076377,-0.0182755389,-0.0197342455,-0.0055570992,-0.0072904010,-0.0120904836,-0.0026988561,-0.0079255686,-0.0057523464,0.0000000000,-0.0048559404,0.0022669032,-0.0089068826,-0.0142857143,-0.0105154639,-0.0050588235,-0.0116105984,-0.0056748088,-0.0048445700,-0.0122379741,-0.0192866272,0.0069397806,
03/20/2015,-0.0125102945,0.0142261467,0.0025306599,0.0137345486,0.0084594541,0.0063694268,0.0217661098,-0.0022815729,0.0098724038,0.0085679315,0.0027635215,0.0042473880,0.0202327197,0.0133982948,0.0192103122,0.0185426155,0.0069820041,0.0089869281,0.0157421289,0.0111481559,0.0140711836,0.0009036145,0.0088089330,0.0052738337,0.0210991168,0.0015401019,0.0012227657,
03/23/2015,0.0104050834,-0.0060459492,-0.0109385113,-0.0012316788,0.0022281277,-0.0012306610,-0.0103709240,0.0010761367,-0.0019367334,0.0054611650,0.0027559055,-0.0027660612,-0.0120861350,0.0051081731,0.0107441061,-0.0035132546,0.0056640625,-0.0098785425,-0.0007380074,0.0161772282,-0.0005830224,0.0015046645,-0.0009838888,0.0016142050,0.0008409419,0.0105275609,-0.0071055845,
03/24/2015,-0.0040877290,-0.0100973236,-0.0075911917,-0.0075225059,0.0013732427,-0.0142580532,-0.0162386707,-0.0110185434,-0.0102568841,-0.0006035003,-0.0078523753,0.0203647036,0.0006892393,-0.0041853513,-0.0099009901,-0.0131410256,-0.0099048359,-0.0111220150,-0.0036927622,0.0075035490,0.0010500525,-0.0063100962,0.0094792564,-0.0046333602,-0.0031208738,-0.0106519958,-0.0065973387,
03/25/2015,-0.0261267661,-0.0154848224,-0.0225518643,-0.0077037773,-0.0133864438,-0.0192857143,0.0141074856,-0.0213315217,-0.0196993745,-0.0229468599,-0.0142461417,-0.0200021572,-0.0212656048,-0.0333233263,-0.0233128834,-0.0292302696,-0.0158885838,-0.0140588819,-0.0004941932,-0.0122785829,-0.0335664336,-0.0136074992,-0.0046341463,-0.0137623963,-0.0208308248,0.0040227165,-0.0049527240,
03/26/2015,0.0069703355,-0.0203470228,-0.0004047764,0.0002504383,-0.0068171289,-0.0134741442,-0.0039746380,-0.0037484382,0.0022857143,-0.0105067985,-0.0044158972,-0.0064693759,-0.0115235749,-0.0059006211,0.0087311558,0.0063566410,-0.0019932230,-0.0011742996,-0.0024721879,-0.0050947626,-0.0060299083,0.0061312078,-0.0144572409,-0.0063615842,0.0070093458,-0.0063634221,0.0061085973,
03/27/2015,-0.0079684482,-0.0064984709,0.0045893906,-0.0026289434,0.0027322404,0.0014765596,-0.0092161520,-0.0015328874,0.0022805017,-0.0018738289,0.0024193548,-0.0123024483,0.0132597668,-0.0162449235,-0.0011831995,0.0638297872,0.0019972039,0.0001679543,-0.0066914498,-0.0069643589,-0.0058238292,-0.0021328458,0.0139234212,0.0028913672,-0.0065942117,-0.0087760911,0.0141668541,
03/30/2015,0.0253144016,0.0010260357,0.0258648958,0.0213380193,0.0125939390,0.0191669738,0.0251246644,0.0129797627,0.0060675009,0.0112640801,0.0104585680,0.0067294011,0.0067626910,0.0025404890,0.0141521829,-0.0168750000,0.0120589994,0.0236775819,0.0107285429,0.0094884488,-0.0002440810,0.0067175573,0.0071113291,0.0115321252,0.0145052243,0.0245273989,-0.0033259424,
03/31/2015,-0.0153517449,0.0008968610,-0.0171578258,-0.0164679857,-0.0057100380,-0.0045207957,-0.0179607109,-0.0152934693,-0.0115906521,-0.0012376238,-0.0123407643,-0.0073003818,-0.0088981942,-0.0129870130,-0.0133398906,-0.0060394151,-0.0093549975,-0.0062335958,0.0009874105,-0.0044953004,-0.0074462891,-0.0097057931,-0.0008522036,-0.0099755700,-0.0033927057,-0.0073572346,-0.0114571746,
04/01/2015,-0.0014465965,0.0103686636,-0.0095948827,-0.0048731726,-0.0082840358,-0.0099909173,-0.0018098685,-0.0068560235,0.0052435885,-0.0142503098,0.0012091898,-0.0099270073,-0.0042249802,0.0041720154,-0.0082243614,-0.0147105852,-0.0144135189,-0.0103994718,0.0032059186,-0.0118021346,0.0015988193,0.0073506891,0.0002436944,0.0059633971,-0.0187234043,-0.0063529412,-0.0068639586,
04/02/2015,0.0086116700,0.0097554795,0.0043057051,0.0075339026,0.0092517965,-0.0044036697,0.0046760187,0.0057762750,0.0053110774,0.0075424261,0.0040257649,-0.0129570370,0.0124635375,0.0035155002,0.0079784526,0.0000000000,0.0049420071,0.0095079233,0.0000000000,-0.0047772354,-0.0105599214,0.0072970508,0.0070654160,0.0112428455,0.0002478008,-0.0018943879,0.0004532064,
04/06/2015,0.0161985318,-0.0008782936,0.0110529877,0.0155782652,0.0057376509,0.0033173609,0.0155775076,0.0085446141,-0.0034905660,-0.0018714910,0.0096230954,0.0023060892,0.0035795355,0.0136942675,0.0099095668,0.0074651087,-0.0048173424,-0.0008261732,0.0120452311,0.0046958155,0.0311491685,0.0060368246,0.0081045119,0.0032342834,0.0032206119,0.0098457888,-0.0108720272,
04/07/2015,-0.0105221830,-0.0163255055,0.0092097005,-0.0116578721,-0.0047213115,0.0062454078,0.0151515152,-0.0045833333,-0.0018934015,-0.0062500000,-0.0063542494,0.0004750869,-0.0056546324,-0.0128809299,0.0001852629,0.0070876289,0.0094796289,0.0062841078,-0.0038863250,0.0007270461,-0.0003610543,-0.0051005101,-0.0087592993,-0.0072536772,-0.0060501296,0.0072829790,-0.0013739409,
04/08/2015,-0.0032537100,0.0045959403,0.0068276650,-0.0012416191,0.0014494663,0.0058415480,-0.0173208034,0.0009766988,0.0088210187,0.0050314465,-0.0003996803,0.0085471115,0.0112860892,0.0031826862,-0.0013574381,0.0015994882,0.0005994006,0.0032867707,-0.0029261156,0.0051894136,-0.0026486877,-0.0153799759,0.0064156882,-0.0028414857,0.0065838509,-0.0197084548,0.0357716120,
04/09/2015,0.0076433121,0.0059728047,0.0003912363,0.0029835903,-0.0209868421,0.0027223230,0.0027189199,0.0026484527,0.0038548326,-0.0018773467,0.0287884846,-0.0015323942,-0.0088242928,0.0009517766,0.0030274326,-0.0022357074,0.0116813099,0.0068796069,0.0039129371,-0.0030975736,0.0014485756,0.0012251149,0.0018041857,-0.0024424995,-0.0023448106,0.0070187961,0.0101837503,
04/10/2015,0.0042667509,0.0054320364,0.0062573328,0.0237977194,0.0055439151,0.0150226244,-0.0003740065,0.0041707215,0.0016858668,0.0050156740,0.1080450836,-0.0014239061,0.0058479532,0.0177496038,0.0032031539,0.0220870679,0.0072041843,0.0037416626,-0.0041412911,0.0129466598,0.0057859209,0.0024472316,0.0033617481,0.0042848398,-0.0023503216,0.0107501477,-0.0098619329,
04/13/2015,-0.0019669552,-0.0040206056,-0.0073843114,-0.0055690073,-0.0041099344,-0.0021398003,-0.0038350014,-0.0037380590,-0.0041140720,-0.0099812851,-0.0308663627,-0.0015555823,-0.0069420340,0.0183743382,-0.0029473167,-0.0062637018,-0.0147952185,0.0059967585,-0.0044031311,-0.0036809816,0.0009587728,0.0033567287,-0.0072992701,-0.0036570500,-0.0044637322,-0.0025712950,-0.0090748119,
04/14/2015,-0.0043358297,0.0027753248,-0.0001957713,0.0104699294,0.0033552543,-0.0060757684,0.0219718310,0.0041689828,0.0014083185,0.0063011972,0.0036192544,-0.0162842338,-0.0034078993,-0.0055045872,-0.0004926715,-0.0075638197,-0.0002983590,0.0156275173,-0.0046683047,0.0014367816,-0.0026340996,-0.0057785888,0.0012054002,0.0028548124,-0.0017436792,0.0151160066,0.0168639714,
04/15/2015,0.0038004751,0.0032708517,-0.0050911817,0.0260240964,-0.0030095639,0.0158216469,0.0144248438,-0.0022142264,0.0030001875,0.0062617408,-0.0097367472,0.0040348045,-0.0052608505,0.0159901599,0.0112754159,0.0425531915,0.0007958615,0.0185596447,-0.0027153789,-0.0116827219,0.0145258103,0.0061180789,-0.0132434385,0.0042700285,-0.0051154086,0.0167378506,0.0045030203,
04/16/2015,-0.0048114845,0.0145454545,-0.0030177132,-0.0096289338,-0.0131482516,0.0123893805,-0.0022642877,0.0020804438,0.0104692466,-0.0080896080,-0.0065549891,0.0023847669,-0.0007051565,-0.0069612591,-0.0060927314,0.0012183978,-0.0080516899,-0.0062295593,0.0049504950,-0.0083990046,-0.0022482546,-0.0042566130,-0.0004880429,-0.0024296416,-0.0062703787,-0.0039736603,0.0010933742,
04/17/2015,-0.0112546564,-0.0443702880,-0.0155951175,-0.0125681764,-0.0172659235,-0.0239510490,-0.0095315904,-0.0096885813,-0.0130434783,-0.0112923463,-0.0010997067,-0.0182652682,-0.0112022581,-0.0085339835,-0.0150799975,-0.0121691512,-0.0021044193,-0.0152013791,-0.0073891626,-0.0078427272,-0.0129269450,-0.0073282443,-0.0231933594,-0.0075096408,-0.0171630490,-0.0091188875,-0.0290519878,
04/20/2015,0.0228456914,-0.0011639938,0.0205213222,0.0158501441,0.0120356220,0.0202400143,0.0108147741,0.0180293501,0.0143406130,0.0095177665,-0.0084403670,0.0216200939,0.0067796610,0.0270519520,0.0341694156,0.0080073914,0.0063265716,0.0063653724,0.0089330025,0.0137015177,0.0309984381,0.0098431252,0.0113721570,0.0098159509,0.0033384694,0.0035660877,0.0046119235,
04/21/2015,-0.0054075235,0.0006474168,0.0043230497,-0.0080378251,0.0070398469,0.0073735955,-0.0050775229,-0.0295167490,-0.0049898355,-0.0056568196,-0.0148038490,-0.0026336994,0.0027467659,-0.0059862317,-0.0114348219,-0.0091659028,0.0008981140,-0.0147058824,0.0029513035,-0.0136202953,-0.0062929728,-0.0051781907,0.0039540344,-0.0042527339,-0.0014077297,-0.0041265475,-0.0036949950,
04/22/2015,0.0134741155,0.0150103520,-0.0139568251,0.0113203051,-0.0024433284,-0.0024398745,-0.0020960540,0.0106097043,0.0024145617,0.0056890013,0.0108940646,0.0101036019,-0.0015905275,0.0090334237,0.0066967616,0.0083256244,0.0012961117,0.0101107366,0.0129965669,0.0313059977,0.0082092178,0.0061236987,0.0011076923,0.0081350417,0.0051262335,0.0066758748,-0.0115756350,
04/23/2015,0.0081635826,-0.0036970933,-0.0087307362,-0.0009426181,0.0021771670,0.0019217331,0.0042922374,-0.0090985442,0.0098202705,-0.0094280327,-0.0022296544,0.0141555536,0.0085848305,-0.0038794390,0.0295114296,-0.0107033639,0.0002987155,-0.0022243406,-0.0087145969,-0.0085854456,0.0082586949,0.0416920268,0.0072535038,0.0096832762,0.0095626673,0.0009147039,-0.0063672541,
04/24/2015,0.0047042492,-0.0020473448,-0.0098085674,-0.0022408303,0.0055668703,0.0050566696,-0.0009093389,0.0103121910,0.0048623853,0.0006345178,-0.0018621974,0.0330164534,-0.0022815023,-0.0035949670,-0.0027021263,-0.0083462133,0.0061716106,-0.0031847134,-0.0014652015,0.0179381443,0.1045223812,-0.0064271107,0.0093982668,-0.0003996004,0.0083354382,-0.0065113091,0.0188808788,
04/27/2015,0.0181915106,-0.0064110783,-0.0040430596,0.0086288416,-0.0078314205,0.0024288688,-0.0015472832,0.0460011186,0.0057518488,0.0082435003,0.0029850746,-0.0171486214,-0.0203166227,-0.0057125676,0.0055954765,0.0130922693,-0.0049465770,-0.0041533546,-0.0014673514,-0.0232934981,0.0033423856,0.0023522493,-0.0159613059,0.0009994004,-0.0058867735,0.0004599287,-0.0035938904,
04/28/2015,-0.0157556740,0.0000000000,-0.0019621786,0.0101957108,-0.0023816683,0.0148840429,0.0129443938,0.0001336720,-0.0021786492,0.0100628931,0.0089285714,-0.0030430344,-0.0072717479,0.0051406108,0.0186844726,0.0160000000,0.0015907735,0.0067372474,-0.0014695077,0.0040439652,0.0234228607,0.0225872690,0.0015974441,0.0093849840,-0.0034017891,0.0090794162,-0.0004508566,
04/29/2015,-0.0147058824,-0.0042586140,-0.0092197145,0.0150812065,-0.0146646886,-0.0092087312,0.0054895608,-0.0085538626,-0.0010007278,-0.0024906600,-0.0011061947,-0.0083079939,-0.0169108338,0.0024067389,0.0027598321,-0.0040884313,-0.0034742903,0.0133843212,-0.0068677949,0.0019622018,-0.0019326620,-0.0028686173,-0.0323886640,-0.0015825915,-0.0154235145,0.0007972665,-0.0239061795,
04/30/2015,-0.0271299751,0.0037584241,-0.0192267547,-0.0070857143,-0.0097605559,-0.0075731497,-0.0059965989,-0.0132111081,-0.0099262362,-0.0137328340,-0.0003691399,-0.0213812005,-0.0159138994,-0.0105042017,-0.0178325698,-0.0101870154,-0.0118537703,-0.0053459119,0.0017288219,-0.0048443620,-0.0085609458,-0.0034522440,-0.0005071637,-0.0005944125,0.0021828454,-0.0056902242,-0.0165203327,
05/01/2015,0.0303635637,0.0029696578,0.0092786382,0.0056399632,0.0163579168,0.0104058273,-0.0181883666,0.0114754098,0.0165562914,0.0006329114,0.0084933530,0.0010421520,0.0240231819,0.0251744010,0.0138946240,0.0267281106,0.0093750000,0.0055327221,0.0086291913,0.0129466598,0.0003083882,-0.0063510393,0.0104021312,-0.0005947661,0.0070467649,0.0169394529,-0.0012921414,
05/04/2015,-0.0019387359,0.0077239959,-0.0044929840,-0.0008011903,0.0024760988,0.0013731548,-0.0066030814,-0.0001350621,0.0046145494,-0.0018975332,-0.0014646650,0.0053541734,0.0046554085,-0.0044378698,0.0017274141,0.0002992220,0.0021971437,0.0174500865,0.0012221951,-0.0170756646,-0.0085294420,0.0031958164,0.0066541117,0.0021821067,0.0073791349,0.0029262802,-0.0110562221,
